[2026-06-18T20:38:20.005+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-06-18T20:38:20.030+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-06-18T20:38:18.525468+00:00 [queued]>
[2026-06-18T20:38:20.048+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-06-18T20:38:18.525468+00:00 [queued]>
[2026-06-18T20:38:20.049+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2026-06-18T20:38:20.072+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): staging_table> on 2026-06-18 20:38:18.525468+00:00
[2026-06-18T20:38:20.081+0000] {standard_task_runner.py:63} INFO - Started process 6107 to run task
[2026-06-18T20:38:20.094+0000] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'staging_table', 'manual__2026-06-18T20:38:18.525468+00:00', '--job-id', '244', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmpfipccxej']
[2026-06-18T20:38:20.096+0000] {standard_task_runner.py:91} INFO - Job 244: Subtask staging_table
[2026-06-18T20:38:20.213+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.staging_table manual__2026-06-18T20:38:18.525468+00:00 [running]> on host 65b80cf50e7a
[2026-06-18T20:38:20.322+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='mohamed@dataengineer.com' AIRFLOW_CTX_DAG_OWNER='Mohamed Badr' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='staging_table' AIRFLOW_CTX_EXECUTION_DATE='2026-06-18T20:38:18.525468+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-06-18T20:38:18.525468+00:00'
[2026-06-18T20:38:20.324+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-06-18T20:38:20.359+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-06-18T20:38:20.368+0000] {data_loading.py:12} INFO - Processing file: AJpluskibreet_youtube_data_2026-06-18
[2026-06-18T20:38:20.410+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-06-18T20:38:20.417+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-06-18T20:38:20.441+0000] {data_modification.py:80} INFO - Update row with Video_ID: SV9yWokx6Y4
[2026-06-18T20:38:20.443+0000] {data_modification.py:80} INFO - Update row with Video_ID: sQpPdt9s8RA
[2026-06-18T20:38:20.445+0000] {data_modification.py:80} INFO - Update row with Video_ID: ZTiFmRfNVN0
[2026-06-18T20:38:20.446+0000] {data_modification.py:80} INFO - Update row with Video_ID: pEixtZ0Ow70
[2026-06-18T20:38:20.448+0000] {data_modification.py:80} INFO - Update row with Video_ID: EBrX7B1y7zQ
[2026-06-18T20:38:20.450+0000] {data_modification.py:80} INFO - Update row with Video_ID: FP8w3ZnawIY
[2026-06-18T20:38:20.453+0000] {data_modification.py:80} INFO - Update row with Video_ID: dyHE8vJSyYY
[2026-06-18T20:38:20.455+0000] {data_modification.py:80} INFO - Update row with Video_ID: 5ItHyzcL-18
[2026-06-18T20:38:20.457+0000] {data_modification.py:80} INFO - Update row with Video_ID: gKO0hIKXnh0
[2026-06-18T20:38:20.459+0000] {data_modification.py:80} INFO - Update row with Video_ID: ZtEoHRRHtW8
[2026-06-18T20:38:20.461+0000] {data_modification.py:80} INFO - Update row with Video_ID: R7f5uoylrS8
[2026-06-18T20:38:20.463+0000] {data_modification.py:80} INFO - Update row with Video_ID: _M2Ip8hIhQY
