[2026-06-18T11:22:59.961+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-06-18T11:22:59.982+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-06-18T11:22:59.288779+00:00 [queued]>
[2026-06-18T11:22:59.991+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-06-18T11:22:59.288779+00:00 [queued]>
[2026-06-18T11:22:59.992+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2026-06-18T11:23:00.002+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): staging_table> on 2026-06-18 11:22:59.288779+00:00
[2026-06-18T11:23:00.006+0000] {standard_task_runner.py:63} INFO - Started process 3163 to run task
[2026-06-18T11:23:00.012+0000] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'staging_table', 'manual__2026-06-18T11:22:59.288779+00:00', '--job-id', '237', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmpo6hnjryz']
[2026-06-18T11:23:00.013+0000] {standard_task_runner.py:91} INFO - Job 237: Subtask staging_table
[2026-06-18T11:23:00.077+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.staging_table manual__2026-06-18T11:22:59.288779+00:00 [running]> on host 65b80cf50e7a
[2026-06-18T11:23:00.156+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='mohamed@dataengineer.com' AIRFLOW_CTX_DAG_OWNER='Mohamed Badr' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='staging_table' AIRFLOW_CTX_EXECUTION_DATE='2026-06-18T11:22:59.288779+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-06-18T11:22:59.288779+00:00'
[2026-06-18T11:23:00.157+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-06-18T11:23:00.173+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-06-18T11:23:00.179+0000] {data_loading.py:12} INFO - Processing file: AJpluskibreet_youtube_data_2026-06-18
[2026-06-18T11:23:00.210+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-06-18T11:23:00.216+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-06-18T11:23:00.237+0000] {data_modification.py:80} INFO - Update row with Video_ID: ZTiFmRfNVN0
