[2026-06-18T20:38:30.425+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-06-18T20:38:30.449+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-06-18T20:38:18.525468+00:00 [queued]>
[2026-06-18T20:38:30.459+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-06-18T20:38:18.525468+00:00 [queued]>
[2026-06-18T20:38:30.460+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2026-06-18T20:38:30.474+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): core_table> on 2026-06-18 20:38:18.525468+00:00
[2026-06-18T20:38:30.478+0000] {standard_task_runner.py:63} INFO - Started process 6116 to run task
[2026-06-18T20:38:30.482+0000] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'core_table', 'manual__2026-06-18T20:38:18.525468+00:00', '--job-id', '245', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmpp3l_50y3']
[2026-06-18T20:38:30.484+0000] {standard_task_runner.py:91} INFO - Job 245: Subtask core_table
[2026-06-18T20:38:30.545+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.core_table manual__2026-06-18T20:38:18.525468+00:00 [running]> on host 65b80cf50e7a
[2026-06-18T20:38:30.633+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='mohamed@dataengineer.com' AIRFLOW_CTX_DAG_OWNER='Mohamed Badr' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='core_table' AIRFLOW_CTX_EXECUTION_DATE='2026-06-18T20:38:18.525468+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-06-18T20:38:18.525468+00:00'
[2026-06-18T20:38:30.634+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-06-18T20:38:30.654+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-06-18T20:38:30.660+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-06-18T20:38:30.666+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-06-18T20:38:30.726+0000] {data_modification.py:80} INFO - Update row with Video_ID: 88eTfI9x47w
[2026-06-18T20:38:30.728+0000] {data_modification.py:80} INFO - Update row with Video_ID: um5C-utHA2A
