[2026-06-19T11:52:41.780+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-06-19T11:52:41.810+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-06-19T11:52:35.791775+00:00 [queued]>
[2026-06-19T11:52:41.825+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-06-19T11:52:35.791775+00:00 [queued]>
[2026-06-19T11:52:41.826+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2026-06-19T11:52:41.842+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): staging_table> on 2026-06-19 11:52:35.791775+00:00
[2026-06-19T11:52:41.849+0000] {standard_task_runner.py:63} INFO - Started process 8886 to run task
[2026-06-19T11:52:41.854+0000] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'staging_table', 'manual__2026-06-19T11:52:35.791775+00:00', '--job-id', '263', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmpjea55wrw']
[2026-06-19T11:52:41.856+0000] {standard_task_runner.py:91} INFO - Job 263: Subtask staging_table
[2026-06-19T11:52:41.940+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.staging_table manual__2026-06-19T11:52:35.791775+00:00 [running]> on host 65b80cf50e7a
[2026-06-19T11:52:42.104+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='mohamed@dataengineer.com' AIRFLOW_CTX_DAG_OWNER='Mohamed Badr' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='staging_table' AIRFLOW_CTX_EXECUTION_DATE='2026-06-19T11:52:35.791775+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-06-19T11:52:35.791775+00:00'
[2026-06-19T11:52:42.105+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-06-19T11:52:42.140+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-06-19T11:52:42.147+0000] {data_loading.py:12} INFO - Processing file: AJpluskibreet_youtube_data_2026-06-19
[2026-06-19T11:52:42.188+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-06-19T11:52:42.200+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-06-19T11:52:42.266+0000] {data_modification.py:80} INFO - Update row with Video_ID: SV9yWokx6Y4
[2026-06-19T11:52:42.270+0000] {data_modification.py:80} INFO - Update row with Video_ID: sQpPdt9s8RA
[2026-06-19T11:52:42.275+0000] {data_modification.py:80} INFO - Update row with Video_ID: ZTiFmRfNVN0
[2026-06-19T11:52:42.279+0000] {data_modification.py:80} INFO - Update row with Video_ID: pEixtZ0Ow70
[2026-06-19T11:52:42.282+0000] {data_modification.py:80} INFO - Update row with Video_ID: EBrX7B1y7zQ
[2026-06-19T11:52:42.286+0000] {data_modification.py:80} INFO - Update row with Video_ID: FP8w3ZnawIY
[2026-06-19T11:52:42.289+0000] {data_modification.py:80} INFO - Update row with Video_ID: dyHE8vJSyYY
[2026-06-19T11:52:42.293+0000] {data_modification.py:80} INFO - Update row with Video_ID: 5ItHyzcL-18
[2026-06-19T11:52:42.296+0000] {data_modification.py:80} INFO - Update row with Video_ID: gKO0hIKXnh0
[2026-06-19T11:52:42.301+0000] {data_modification.py:80} INFO - Update row with Video_ID: ZtEoHRRHtW8
[2026-06-19T11:52:42.304+0000] {data_modification.py:80} INFO - Update row with Video_ID: R7f5uoylrS8
[2026-06-19T11:52:42.308+0000] {data_modification.py:80} INFO - Update row with Video_ID: _M2Ip8hIhQY
[2026-06-19T11:52:42.311+0000] {data_modification.py:80} INFO - Update row with Video_ID: 88eTfI9x47w
[2026-06-19T11:52:42.315+0000] {data_modification.py:80} INFO - Update row with Video_ID: um5C-utHA2A
[2026-06-19T11:52:42.318+0000] {data_modification.py:80} INFO - Update row with Video_ID: kGJmJmtYFyA
[2026-06-19T11:52:42.323+0000] {data_modification.py:80} INFO - Update row with Video_ID: wE2AXNh2XSs
[2026-06-19T11:52:42.326+0000] {data_modification.py:80} INFO - Update row with Video_ID: oL5KLgJy-VM
[2026-06-19T11:52:42.329+0000] {data_modification.py:80} INFO - Update row with Video_ID: iwNGdgrHGb0
[2026-06-19T11:52:42.333+0000] {data_modification.py:80} INFO - Update row with Video_ID: vjkYkCa4ziI
[2026-06-19T11:52:42.337+0000] {data_modification.py:80} INFO - Update row with Video_ID: DQkCIxnkOyk
[2026-06-19T11:52:42.340+0000] {data_modification.py:80} INFO - Update row with Video_ID: HaH4YeqcXps
[2026-06-19T11:52:42.344+0000] {data_modification.py:80} INFO - Update row with Video_ID: Xy9iMdN3tik
[2026-06-19T11:52:42.347+0000] {data_modification.py:80} INFO - Update row with Video_ID: gjZX2IVSy9w
[2026-06-19T11:52:42.351+0000] {data_modification.py:80} INFO - Update row with Video_ID: i2KUDq4KWxY
[2026-06-19T11:52:42.354+0000] {data_modification.py:80} INFO - Update row with Video_ID: TnsW5QdKw3c
[2026-06-19T11:52:42.358+0000] {data_modification.py:80} INFO - Update row with Video_ID: CZ3YghuSd5c
[2026-06-19T11:52:42.361+0000] {data_modification.py:80} INFO - Update row with Video_ID: x3fs67gnrks
[2026-06-19T11:52:42.365+0000] {data_modification.py:80} INFO - Update row with Video_ID: 8e_YCJrwqog
[2026-06-19T11:52:42.369+0000] {data_modification.py:80} INFO - Update row with Video_ID: NurBK-zG22w
[2026-06-19T11:52:42.374+0000] {data_modification.py:80} INFO - Update row with Video_ID: mHpAqi7OssU
[2026-06-19T11:52:42.378+0000] {data_modification.py:80} INFO - Update row with Video_ID: Hnhpd6DKLBA
[2026-06-19T11:52:42.381+0000] {data_modification.py:80} INFO - Update row with Video_ID: 65si0zV0phY
[2026-06-19T11:52:42.385+0000] {data_modification.py:80} INFO - Update row with Video_ID: d6l5pT3DE0U
[2026-06-19T11:52:42.389+0000] {data_modification.py:80} INFO - Update row with Video_ID: tjb0OAAudcE
[2026-06-19T11:52:42.393+0000] {data_modification.py:80} INFO - Update row with Video_ID: JJkgtXf4oR4
[2026-06-19T11:52:42.397+0000] {data_modification.py:80} INFO - Update row with Video_ID: laH0EVnCgFY
[2026-06-19T11:52:42.401+0000] {data_modification.py:80} INFO - Update row with Video_ID: yeiUsI2aW2A
[2026-06-19T11:52:42.405+0000] {data_modification.py:80} INFO - Update row with Video_ID: IwIYx55Vlxk
[2026-06-19T11:52:42.409+0000] {data_modification.py:80} INFO - Update row with Video_ID: fAd2nKfrDB8
[2026-06-19T11:52:42.413+0000] {data_modification.py:80} INFO - Update row with Video_ID: 4rhDw4LrfoY
[2026-06-19T11:52:42.417+0000] {data_modification.py:80} INFO - Update row with Video_ID: fb9XW4v4xXI
[2026-06-19T11:52:42.421+0000] {data_modification.py:80} INFO - Update row with Video_ID: XLlI_cBwpEw
[2026-06-19T11:52:42.426+0000] {data_modification.py:80} INFO - Update row with Video_ID: PnRQQp2lkas
[2026-06-19T11:52:42.430+0000] {data_modification.py:80} INFO - Update row with Video_ID: v1yNVU1uk8E
[2026-06-19T11:52:42.434+0000] {data_modification.py:80} INFO - Update row with Video_ID: xs_ruxz6OLs
[2026-06-19T11:52:42.437+0000] {data_modification.py:80} INFO - Update row with Video_ID: 3MQgV_0qYW4
[2026-06-19T11:52:42.441+0000] {data_modification.py:80} INFO - Update row with Video_ID: OTQnas6NZsM
[2026-06-19T11:52:42.446+0000] {data_modification.py:80} INFO - Update row with Video_ID: 2LfJcOt7Zhs
[2026-06-19T11:52:42.450+0000] {data_modification.py:80} INFO - Update row with Video_ID: 4xZSOmwSa84
[2026-06-19T11:52:42.454+0000] {data_modification.py:80} INFO - Update row with Video_ID: a85nnCpFVuc
[2026-06-19T11:52:42.458+0000] {data_modification.py:80} INFO - Update row with Video_ID: ZVZ-ss89ixY
[2026-06-19T11:52:42.462+0000] {data_modification.py:80} INFO - Update row with Video_ID: WELMZSlw2Po
[2026-06-19T11:52:42.466+0000] {data_modification.py:80} INFO - Update row with Video_ID: 2urBppf3uy8
